po_id,supplier_id,factory_id,product_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,unit_cost,total_cost,status,delay_days
PO01710,SUPP023,FACT03,PROD058,2024-07-10,2024-08-04,,678,403.22,273383.16,Pending,
PO01711,SUPP018,FACT09,PROD053,2023-06-04,2023-06-25,2023-06-25,3069,405.54,1244602.26,Delivered,0.0
PO01712,SUPP001,FACT05,PROD001,2024-12-12,2025-01-29,,1774,232.51,412472.74,Pending,
PO01713,SUPP035,FACT03,PROD088,2023-01-26,2023-02-19,2023-02-19,4798,311.83,1496160.34,Delivered,0.0
PO01714,SUPP064,FACT03,PROD061,2024-02-10,2024-02-26,,1178,364.22,429051.16,Cancelled,
PO01715,SUPP058,FACT03,PROD100,2024-07-01,2024-08-14,2024-08-14,4611,434.07,2001496.77,Delivered,0.0
PO01716,SUPP059,FACT06,PROD089,2022-03-27,2022-04-14,2022-04-14,813,261.76,212810.88,Delivered,0.0
PO01717,SUPP001,FACT01,PROD100,2023-07-12,2023-08-29,2023-09-05,1069,454.92,486309.48,Delivered,7.0
PO01718,SUPP003,FACT11,PROD031,2024-05-07,2024-06-08,,4023,754.59,3035715.57,Cancelled,
PO01719,SUPP067,FACT04,PROD031,2023-10-28,2023-12-03,2023-12-03,3977,828.66,3295580.82,Delivered,0.0
PO01720,SUPP037,FACT08,PROD066,2024-04-22,2024-05-16,2024-05-16,2891,929.14,2686143.74,Delivered,0.0
PO01721,SUPP029,FACT03,PROD019,2022-10-22,2022-12-20,2022-12-20,2997,170.81,511917.57,Delivered,0.0
PO01722,SUPP033,FACT05,PROD053,2022-09-26,2022-10-09,2022-10-09,724,383.11,277371.64,Delivered,0.0
PO01723,SUPP061,FACT02,PROD076,2023-10-07,2023-11-10,2023-12-27,1058,609.97,645348.26,Delivered,47.0
PO01724,SUPP004,FACT02,PROD074,2023-06-19,2023-08-14,2023-08-14,1276,341.64,435932.64,Delivered,0.0
PO01725,SUPP014,FACT11,PROD095,2022-03-29,2022-04-05,2022-04-14,1685,166.81,281074.85,Delivered,9.0
PO01726,SUPP033,FACT07,PROD109,2024-07-13,2024-07-26,2024-07-26,4426,124.89,552763.14,Delivered,0.0
PO01727,SUPP022,FACT10,PROD022,2022-04-21,2022-05-19,2022-05-19,373,75.07,28001.11,Delivered,0.0
PO01728,SUPP048,FACT03,PROD023,2023-08-07,2023-08-19,2023-08-19,2888,213.63,616963.44,Delivered,0.0
PO01729,SUPP003,FACT05,PROD116,2024-02-08,2024-03-11,2024-03-11,3860,560.76,2164533.6,Delivered,0.0
PO01730,SUPP023,FACT03,PROD087,2022-08-26,2022-09-20,,1735,342.97,595052.95,Cancelled,
PO01731,SUPP068,FACT06,PROD015,2022-11-30,2022-12-29,2022-12-29,3762,54.97,206797.14,Delivered,0.0
PO01732,SUPP021,FACT10,PROD026,2022-04-16,2022-04-25,2022-05-12,591,292.93,173121.63,Delayed,17.0
PO01733,SUPP043,FACT03,PROD003,2023-01-17,2023-03-03,2023-03-03,2994,328.64,983948.16,Delivered,0.0
PO01734,SUPP026,FACT08,PROD087,2023-11-20,2023-12-24,2023-12-25,1377,349.85,481743.45,Delayed,1.0
PO01735,SUPP041,FACT02,PROD020,2022-09-18,2022-11-15,2022-11-15,688,229.18,157675.84,Delivered,0.0
PO01736,SUPP038,FACT03,PROD109,2023-10-17,2023-10-30,2023-10-30,4581,119.61,547933.41,Delivered,0.0
PO01737,SUPP011,FACT08,PROD040,2024-03-30,2024-05-18,2024-05-26,2310,396.63,916215.3,Delivered,8.0
PO01738,SUPP029,FACT08,PROD039,2023-12-10,2024-02-07,,1479,395.39,584781.81,Pending,
PO01739,SUPP060,FACT01,PROD120,2023-04-21,2023-05-04,2023-05-04,2915,507.73,1480032.95,Delivered,0.0
PO01740,SUPP067,FACT08,PROD072,2024-06-25,2024-07-31,2024-07-31,1011,234.85,237433.35,Delivered,0.0
PO01741,SUPP065,FACT10,PROD018,2023-07-09,2023-09-24,2023-09-24,3012,336.99,1015013.88,Delivered,0.0
PO01742,SUPP061,FACT02,PROD041,2023-10-25,2023-11-28,2023-11-28,2518,771.98,1943845.64,Delivered,0.0
PO01743,SUPP019,FACT12,PROD070,2023-07-29,2023-09-09,2023-11-08,3278,119.97,393261.66,Delivered,60.0
PO01744,SUPP046,FACT07,PROD027,2023-10-04,2023-10-14,2023-10-14,178,184.66,32869.48,Delivered,0.0
PO01745,SUPP049,FACT06,PROD100,2023-04-08,2023-05-01,2023-05-01,4449,427.46,1901769.54,Delivered,0.0
PO01746,SUPP022,FACT02,PROD015,2024-05-04,2024-06-01,2024-06-01,4016,54.74,219835.84,Delivered,0.0
PO01747,SUPP078,FACT05,PROD037,2023-08-08,2023-08-19,2023-08-23,966,146.42,141441.72,Delayed,4.0
PO01748,SUPP057,FACT07,PROD058,2024-07-31,2024-09-11,2024-09-11,1300,372.32,484016.0,Delivered,0.0
PO01749,SUPP014,FACT08,PROD005,2023-09-08,2023-09-15,2023-09-15,2248,227.7,511869.6,Delivered,0.0
PO01750,SUPP044,FACT03,PROD103,2022-06-07,2022-07-25,2022-08-17,4738,166.38,788308.44,Delayed,23.0
PO01751,SUPP016,FACT01,PROD073,2022-09-29,2022-11-14,2022-11-14,4123,357.84,1475374.32,Delivered,0.0
PO01752,SUPP077,FACT07,PROD007,2023-11-01,2023-12-27,2023-12-27,3837,121.09,464622.33,Delivered,0.0
PO01753,SUPP012,FACT05,PROD041,2023-09-13,2023-10-20,2023-11-03,989,813.53,804581.17,Delayed,14.0
PO01754,SUPP055,FACT05,PROD084,2023-06-05,2023-06-16,2023-06-16,2328,375.87,875025.36,Delivered,0.0
PO01755,SUPP051,FACT07,PROD010,2022-02-28,2022-05-19,2022-05-19,1051,449.96,472907.96,Delivered,0.0
PO01756,SUPP039,FACT01,PROD062,2023-12-05,2024-01-17,,3822,160.41,613087.02,Cancelled,
PO01757,SUPP033,FACT08,PROD026,2023-10-10,2023-10-23,2023-11-21,2262,267.32,604677.84,Delayed,29.0
PO01758,SUPP033,FACT12,PROD068,2024-06-09,2024-06-22,2024-06-22,1660,61.52,102123.2,Delivered,0.0
PO01759,SUPP029,FACT10,PROD102,2023-03-12,2023-05-10,2023-07-04,1677,74.95,125691.15,Delivered,55.0
PO01760,SUPP069,FACT05,PROD024,2022-05-26,2022-06-29,2022-06-29,3187,461.08,1469461.96,Delivered,0.0
PO01761,SUPP070,FACT08,PROD078,2024-05-08,2024-05-20,2024-05-20,4041,103.39,417798.99,Delivered,0.0
PO01762,SUPP031,FACT10,PROD041,2024-09-04,2024-09-20,2024-09-20,1153,805.85,929145.05,Delivered,0.0
PO01763,SUPP080,FACT10,PROD065,2022-09-02,2022-11-25,2022-11-25,2237,541.82,1212051.34,Delivered,0.0
PO01764,SUPP031,FACT05,PROD017,2022-10-28,2022-11-13,2022-12-10,4275,213.18,911344.5,Delayed,27.0
PO01765,SUPP046,FACT12,PROD109,2023-03-14,2023-03-24,2023-04-26,3082,113.43,349591.26,Delayed,33.0
PO01766,SUPP077,FACT07,PROD024,2024-05-17,2024-07-12,2024-08-25,2863,448.99,1285458.37,Delivered,44.0
PO01767,SUPP052,FACT10,PROD027,2022-04-10,2022-04-24,2022-04-24,2543,189.98,483119.14,Delivered,0.0
PO01768,SUPP010,FACT03,PROD007,2023-12-26,2024-01-12,2024-01-12,3953,127.43,503730.79,Delivered,0.0
PO01769,SUPP074,FACT02,PROD073,2024-03-24,2024-04-06,2024-06-05,78,318.11,24812.58,Delivered,60.0
PO01770,SUPP041,FACT06,PROD107,2023-04-25,2023-06-22,2023-06-22,4109,101.73,418008.57,Delivered,0.0
PO01771,SUPP077,FACT05,PROD099,2023-02-19,2023-04-16,,1310,345.07,452041.7,Pending,
PO01772,SUPP003,FACT09,PROD012,2022-06-14,2022-07-16,2022-07-16,3720,154.4,574368.0,Delivered,0.0
PO01773,SUPP059,FACT10,PROD085,2024-08-31,2024-09-18,2024-11-08,4944,345.99,1710574.56,Delayed,51.0
PO01774,SUPP052,FACT04,PROD003,2022-03-29,2022-04-12,2022-04-12,3560,341.51,1215775.6,Delivered,0.0
PO01775,SUPP034,FACT11,PROD079,2023-07-27,2023-08-24,2023-08-24,2386,179.15,427451.9,Delivered,0.0
PO01776,SUPP049,FACT03,PROD085,2024-03-24,2024-04-16,2024-04-16,3373,347.35,1171611.55,Delivered,0.0
PO01777,SUPP028,FACT09,PROD010,2022-06-28,2022-07-25,2022-07-25,149,405.97,60489.53,Delivered,0.0
PO01778,SUPP013,FACT08,PROD033,2022-06-12,2022-07-13,2022-08-31,3706,223.51,828328.06,Delayed,49.0
PO01779,SUPP069,FACT06,PROD046,2023-08-16,2023-09-19,,4567,902.66,4122448.22,Pending,
PO01780,SUPP067,FACT01,PROD059,2024-10-02,2024-11-07,2024-11-07,743,196.41,145932.63,Delivered,0.0
PO01781,SUPP061,FACT10,PROD052,2022-10-28,2022-12-01,2022-12-01,4851,175.78,852708.78,Delivered,0.0
PO01782,SUPP060,FACT12,PROD006,2023-01-09,2023-01-22,2023-01-22,67,545.46,36545.82,Delivered,0.0
PO01783,SUPP071,FACT11,PROD002,2023-12-09,2023-12-27,,3759,299.0,1123941.0,Cancelled,
PO01784,SUPP024,FACT01,PROD029,2022-07-22,2022-08-10,,2820,270.04,761512.8,Pending,
PO01785,SUPP063,FACT12,PROD119,2022-02-16,2022-03-06,2022-03-06,1080,132.5,143100.0,Delivered,0.0
PO01786,SUPP061,FACT06,PROD040,2023-04-08,2023-05-12,2023-05-30,4525,404.29,1829412.25,Delivered,18.0
PO01787,SUPP023,FACT03,PROD097,2023-02-12,2023-03-09,2023-03-09,4259,290.95,1239156.05,Delivered,0.0
PO01788,SUPP030,FACT03,PROD061,2023-03-03,2023-03-10,2023-03-10,1669,399.77,667216.13,Delivered,0.0
PO01789,SUPP060,FACT06,PROD068,2024-07-18,2024-07-31,2024-07-31,900,58.95,53055.0,Delivered,0.0
PO01790,SUPP018,FACT03,PROD068,2022-11-13,2022-12-04,2022-12-04,1946,60.3,117343.8,Delivered,0.0
PO01791,SUPP056,FACT11,PROD029,2023-02-25,2023-03-25,2023-05-14,1025,281.5,288537.5,Delayed,50.0
PO01792,SUPP053,FACT10,PROD101,2022-09-20,2022-11-08,2022-11-08,2566,294.37,755353.42,Delivered,0.0
PO01793,SUPP007,FACT06,PROD062,2022-06-15,2022-07-17,2022-07-17,4238,168.39,713636.82,Delivered,0.0
PO01794,SUPP069,FACT05,PROD060,2023-03-04,2023-04-07,2023-04-14,1565,139.17,217801.05,Delayed,7.0
PO01795,SUPP072,FACT04,PROD084,2023-02-01,2023-03-02,2023-03-02,1175,345.84,406362.0,Delivered,0.0
PO01796,SUPP079,FACT08,PROD041,2024-03-06,2024-05-03,2024-06-14,542,762.72,413394.24,Delivered,42.0
PO01797,SUPP052,FACT02,PROD087,2022-04-17,2022-05-01,2022-05-01,3086,325.71,1005141.06,Delivered,0.0
PO01798,SUPP004,FACT12,PROD109,2022-04-08,2022-06-03,2022-06-03,2576,108.25,278852.0,Delivered,0.0
PO01799,SUPP034,FACT11,PROD082,2022-02-12,2022-03-12,2022-03-24,216,340.65,73580.4,Delivered,12.0
PO01800,SUPP069,FACT07,PROD113,2022-08-30,2022-10-03,2022-10-03,4285,284.62,1219596.7,Delivered,0.0
PO01801,SUPP033,FACT04,PROD089,2022-04-05,2022-04-18,,4239,232.35,984931.65,Pending,
PO01802,SUPP069,FACT02,PROD065,2022-07-07,2022-08-10,2022-08-10,625,588.5,367812.5,Delivered,0.0
PO01803,SUPP038,FACT07,PROD118,2023-01-20,2023-02-02,,655,129.36,84730.8,Pending,
PO01804,SUPP026,FACT01,PROD064,2024-03-29,2024-05-02,2024-05-02,3393,526.04,1784853.72,Delivered,0.0
PO01805,SUPP001,FACT04,PROD079,2022-03-28,2022-05-15,,1868,169.76,317111.68,Pending,
PO01806,SUPP004,FACT09,PROD063,2023-05-04,2023-06-29,2023-06-29,1205,251.18,302671.9,Delivered,0.0
PO01807,SUPP039,FACT04,PROD098,2022-08-14,2022-09-26,2022-09-26,4729,226.13,1069368.77,Delivered,0.0
PO01808,SUPP054,FACT12,PROD048,2022-12-11,2023-01-12,2023-01-12,865,361.14,312386.1,Delivered,0.0
PO01809,SUPP033,FACT03,PROD020,2023-06-02,2023-06-15,2023-06-15,2690,252.76,679924.4,Delivered,0.0
PO01810,SUPP033,FACT10,PROD118,2024-11-20,2024-12-03,2024-12-03,1585,140.15,222137.75,Delivered,0.0
PO01811,SUPP072,FACT10,PROD037,2022-10-23,2022-11-21,2022-12-21,2783,142.11,395492.13,Delayed,30.0
PO01812,SUPP020,FACT02,PROD064,2023-02-18,2023-03-28,2023-04-05,1012,533.97,540377.64,Delivered,8.0
PO01813,SUPP016,FACT03,PROD091,2022-05-15,2022-06-30,2022-07-10,3084,373.84,1152922.56,Delivered,10.0
PO01814,SUPP021,FACT01,PROD086,2023-06-09,2023-06-18,2023-06-18,2097,578.01,1212086.97,Delivered,0.0
PO01815,SUPP045,FACT10,PROD115,2024-10-05,2024-10-26,,4591,362.15,1662630.65,Pending,
PO01816,SUPP062,FACT08,PROD005,2022-01-04,2022-03-04,2022-03-04,3910,230.03,899417.3,Delivered,0.0
PO01817,SUPP031,FACT01,PROD034,2022-06-27,2022-07-13,2022-08-11,1564,446.54,698388.56,Delayed,29.0
PO01818,SUPP042,FACT03,PROD039,2024-01-16,2024-02-07,,3401,367.73,1250649.73,Cancelled,
PO01819,SUPP012,FACT03,PROD067,2022-09-16,2022-10-23,2022-12-08,1117,193.85,216530.45,Delivered,46.0
PO01820,SUPP065,FACT02,PROD081,2023-10-14,2023-12-30,2023-12-30,931,166.67,155169.77,Delivered,0.0
PO01821,SUPP073,FACT05,PROD062,2024-12-24,2024-12-31,,3689,170.31,628273.59,Pending,
PO01822,SUPP003,FACT10,PROD088,2024-11-06,2024-12-08,2024-12-08,1599,311.75,498488.25,Delivered,0.0
PO01823,SUPP009,FACT03,PROD024,2023-06-28,2023-08-31,2023-08-31,2787,460.12,1282354.44,Delivered,0.0
PO01824,SUPP051,FACT03,PROD003,2023-03-11,2023-05-30,2023-07-12,4607,361.65,1666121.55,Delayed,43.0
PO01825,SUPP016,FACT08,PROD109,2022-10-17,2022-12-02,,150,123.6,18540.0,Cancelled,
PO01826,SUPP078,FACT04,PROD071,2024-03-13,2024-03-24,2024-04-15,3582,716.41,2566180.62,Delayed,22.0
PO01827,SUPP003,FACT04,PROD089,2023-04-28,2023-05-30,2023-05-30,2866,261.79,750290.14,Delivered,0.0
PO01828,SUPP024,FACT03,PROD120,2022-08-22,2022-09-10,2022-09-10,457,458.42,209497.94,Delivered,0.0
PO01829,SUPP073,FACT11,PROD067,2023-02-12,2023-02-19,2023-02-19,2565,192.95,494916.75,Delivered,0.0
PO01830,SUPP013,FACT01,PROD079,2023-11-25,2023-12-26,2023-12-26,1789,187.19,334882.91,Delivered,0.0
PO01831,SUPP002,FACT08,PROD093,2023-07-16,2023-08-24,2023-08-24,4102,374.47,1536075.94,Delivered,0.0
PO01832,SUPP071,FACT01,PROD050,2023-03-06,2023-03-24,2023-03-24,308,354.6,109216.8,Delivered,0.0
PO01833,SUPP021,FACT07,PROD029,2023-03-08,2023-03-17,2023-03-17,558,267.51,149270.58,Delivered,0.0
PO01834,SUPP019,FACT05,PROD074,2023-05-12,2023-06-23,,3871,387.71,1500825.41,Pending,
PO01835,SUPP047,FACT04,PROD032,2024-09-09,2024-10-11,,4454,152.74,680303.96,Pending,
PO01836,SUPP022,FACT04,PROD087,2024-09-23,2024-10-21,2024-11-04,3733,327.55,1222744.15,Delayed,14.0
PO01837,SUPP075,FACT08,PROD039,2024-06-15,2024-08-19,2024-08-19,4770,407.79,1945158.3,Delivered,0.0
PO01838,SUPP033,FACT11,PROD009,2024-04-06,2024-04-19,2024-04-19,3776,205.76,776949.76,Delivered,0.0
PO01839,SUPP032,FACT11,PROD101,2024-02-17,2024-03-09,,728,271.43,197601.04,Pending,
PO01840,SUPP064,FACT06,PROD116,2022-08-11,2022-08-27,2022-08-27,1333,654.25,872115.25,Delivered,0.0
PO01841,SUPP039,FACT12,PROD104,2023-04-13,2023-05-26,2023-05-26,4887,89.3,436409.1,Delivered,0.0
PO01842,SUPP072,FACT01,PROD014,2023-07-23,2023-08-21,2023-08-21,956,264.97,253311.32,Delivered,0.0
PO01843,SUPP042,FACT10,PROD068,2023-01-10,2023-02-01,2023-02-01,317,58.65,18592.05,Delivered,0.0
PO01844,SUPP009,FACT08,PROD064,2023-06-11,2023-08-14,2023-08-14,3153,471.33,1486103.49,Delivered,0.0
PO01845,SUPP025,FACT02,PROD020,2023-02-16,2023-03-06,2023-04-08,4956,241.18,1195288.08,Delayed,33.0
PO01846,SUPP002,FACT06,PROD028,2022-09-26,2022-11-04,2022-11-19,1250,127.65,159562.5,Delayed,15.0
PO01847,SUPP019,FACT09,PROD014,2023-09-18,2023-10-30,2023-10-30,1166,240.87,280854.42,Delivered,0.0
PO01848,SUPP020,FACT01,PROD044,2024-10-08,2024-11-15,2024-12-13,948,67.85,64321.8,Delivered,28.0
PO01849,SUPP070,FACT06,PROD098,2023-03-26,2023-04-07,2023-04-17,2840,220.28,625595.2,Delayed,10.0
PO01850,SUPP017,FACT08,PROD077,2024-03-12,2024-04-04,2024-04-04,2694,223.84,603024.96,Delivered,0.0
PO01851,SUPP068,FACT10,PROD095,2024-04-01,2024-04-30,2024-04-30,1108,160.42,177745.36,Delivered,0.0
PO01852,SUPP003,FACT02,PROD097,2022-09-12,2022-10-14,2022-10-19,737,299.87,221004.19,Delayed,5.0
PO01853,SUPP051,FACT05,PROD116,2022-05-06,2022-07-25,,837,625.19,523284.03,Pending,
PO01854,SUPP026,FACT06,PROD039,2024-02-01,2024-03-06,2024-04-01,4544,360.43,1637793.92,Delayed,26.0
PO01855,SUPP056,FACT05,PROD028,2024-03-09,2024-04-06,2024-04-06,2694,126.76,341491.44,Delivered,0.0
PO01856,SUPP064,FACT03,PROD064,2023-07-19,2023-08-04,2023-10-03,2214,502.64,1112844.96,Delivered,60.0
PO01857,SUPP008,FACT04,PROD089,2023-04-01,2023-05-02,2023-06-28,4507,268.29,1209183.03,Delayed,57.0
PO01858,SUPP037,FACT07,PROD032,2024-12-26,2025-01-19,2025-01-19,253,166.28,42068.84,Delivered,0.0
PO01859,SUPP027,FACT04,PROD009,2024-12-25,2025-01-09,,3267,192.92,630269.64,Pending,
PO01860,SUPP045,FACT09,PROD028,2024-06-30,2024-07-21,2024-07-21,2541,119.81,304437.21,Delivered,0.0
PO01861,SUPP004,FACT11,PROD095,2024-05-11,2024-07-06,2024-08-03,4872,167.75,817278.0,Delayed,28.0
PO01862,SUPP037,FACT12,PROD017,2023-09-09,2023-10-03,2023-10-03,2088,221.4,462283.2,Delivered,0.0
PO01863,SUPP071,FACT10,PROD117,2023-02-04,2023-02-22,2023-02-22,3418,242.22,827907.96,Delivered,0.0
PO01864,SUPP033,FACT02,PROD087,2022-10-14,2022-10-27,2022-10-27,3608,346.21,1249125.68,Delivered,0.0
PO01865,SUPP031,FACT05,PROD077,2022-07-05,2022-07-21,2022-07-21,4107,242.42,995618.94,Delivered,0.0
PO01866,SUPP055,FACT08,PROD055,2022-10-11,2022-10-22,2022-10-22,4912,450.16,2211185.92,Delivered,0.0
PO01867,SUPP012,FACT05,PROD010,2023-10-12,2023-11-18,2023-11-18,1276,441.29,563086.04,Delivered,0.0
PO01868,SUPP011,FACT10,PROD080,2023-11-22,2024-01-10,2024-01-19,4540,253.34,1150163.6,Delayed,9.0
PO01869,SUPP072,FACT12,PROD006,2022-08-25,2022-09-23,2022-09-23,4393,519.06,2280230.58,Delivered,0.0
PO01870,SUPP032,FACT08,PROD048,2024-11-07,2024-11-28,2024-11-28,3561,390.35,1390036.35,Delivered,0.0
PO01871,SUPP057,FACT08,PROD075,2024-03-25,2024-05-06,2024-05-16,963,454.81,437982.03,Delivered,10.0
PO01872,SUPP038,FACT09,PROD116,2024-07-16,2024-07-29,2024-09-04,1469,632.25,928775.25,Delayed,37.0
PO01873,SUPP060,FACT10,PROD067,2023-02-18,2023-03-03,2023-03-03,2753,195.62,538541.86,Delivered,0.0
PO01874,SUPP019,FACT06,PROD092,2022-01-09,2022-02-20,2022-02-20,405,254.76,103177.8,Delivered,0.0
PO01875,SUPP056,FACT12,PROD041,2023-02-24,2023-03-24,2023-04-02,3522,791.31,2786993.82,Delayed,9.0
PO01876,SUPP014,FACT04,PROD079,2022-01-29,2022-02-05,2022-03-05,290,171.27,49668.3,Delivered,28.0
PO01877,SUPP033,FACT12,PROD060,2022-12-14,2022-12-27,2023-01-22,1960,137.57,269637.2,Delivered,26.0
PO01878,SUPP010,FACT11,PROD077,2023-10-23,2023-11-09,2023-11-09,2326,240.57,559565.82,Delivered,0.0
PO01879,SUPP080,FACT03,PROD042,2023-07-30,2023-10-22,,670,329.77,220945.9,Pending,
PO01880,SUPP064,FACT12,PROD116,2023-03-26,2023-04-11,2023-04-11,904,561.3,507415.2,Delivered,0.0
PO01881,SUPP064,FACT05,PROD120,2023-01-15,2023-01-31,2023-03-23,3793,513.54,1947857.22,Delayed,51.0
PO01882,SUPP062,FACT06,PROD109,2023-11-30,2024-01-28,2024-03-07,2364,107.72,254650.08,Delayed,39.0
PO01883,SUPP068,FACT03,PROD081,2023-01-01,2023-01-30,2023-01-30,3250,171.87,558577.5,Delivered,0.0
PO01884,SUPP043,FACT02,PROD071,2023-02-16,2023-04-02,,3674,679.17,2495270.58,Pending,
PO01885,SUPP080,FACT07,PROD028,2024-08-08,2024-10-31,2024-10-31,1110,127.43,141447.3,Delivered,0.0
PO01886,SUPP059,FACT11,PROD102,2022-12-22,2023-01-09,2023-01-09,431,77.18,33264.58,Delivered,0.0
PO01887,SUPP052,FACT05,PROD013,2022-09-11,2022-09-25,2022-09-25,1182,334.44,395308.08,Delivered,0.0
PO01888,SUPP019,FACT09,PROD081,2023-12-28,2024-02-08,2024-02-21,2526,170.04,429521.04,Delayed,13.0
PO01889,SUPP021,FACT03,PROD015,2023-11-12,2023-11-21,2023-11-21,3185,55.88,177977.8,Delivered,0.0
PO01890,SUPP022,FACT08,PROD036,2024-12-05,2025-01-02,2025-01-02,2888,805.49,2326255.12,Delivered,0.0
PO01891,SUPP009,FACT06,PROD092,2024-12-08,2025-02-10,2025-02-10,2129,242.97,517283.13,Delivered,0.0
PO01892,SUPP009,FACT04,PROD015,2024-03-20,2024-05-23,2024-05-23,994,55.25,54918.5,Delivered,0.0
PO01893,SUPP073,FACT12,PROD110,2023-04-18,2023-04-25,2023-04-25,4012,86.67,347720.04,Delivered,0.0
PO01894,SUPP027,FACT12,PROD117,2023-02-20,2023-03-07,2023-04-07,4251,221.95,943509.45,Delivered,31.0
PO01895,SUPP017,FACT09,PROD075,2024-09-05,2024-09-28,2024-09-28,2579,417.81,1077531.99,Delivered,0.0
PO01896,SUPP044,FACT05,PROD056,2023-08-23,2023-10-10,2023-10-10,4351,166.3,723571.3,Delivered,0.0
PO01897,SUPP045,FACT10,PROD095,2024-10-23,2024-11-13,2024-11-13,3368,165.4,557067.2,Delivered,0.0
PO01898,SUPP008,FACT06,PROD004,2023-04-05,2023-05-06,2023-06-07,884,355.54,314297.36,Delivered,32.0
PO01899,SUPP080,FACT09,PROD099,2022-03-20,2022-06-12,2022-08-09,3800,340.47,1293786.0,Delayed,58.0
PO01900,SUPP018,FACT07,PROD098,2024-02-14,2024-03-06,,4234,211.63,896041.42,Cancelled,
PO01901,SUPP033,FACT12,PROD052,2024-12-30,2025-01-12,2025-01-12,3437,173.97,597934.89,Delivered,0.0
PO01902,SUPP001,FACT05,PROD091,2024-06-14,2024-08-01,2024-08-04,4288,341.53,1464480.64,Delivered,3.0
PO01903,SUPP076,FACT02,PROD010,2022-02-27,2022-03-25,,256,432.5,110720.0,Cancelled,
PO01904,SUPP006,FACT04,PROD094,2023-09-16,2023-10-04,,3584,158.27,567239.68,Pending,
PO01905,SUPP041,FACT02,PROD045,2022-02-17,2022-04-16,2022-04-16,2102,342.06,719010.12,Delivered,0.0
PO01906,SUPP055,FACT03,PROD084,2024-04-18,2024-04-29,2024-04-29,4356,373.44,1626704.64,Delivered,0.0
PO01907,SUPP005,FACT10,PROD029,2022-06-14,2022-07-17,2022-07-17,78,263.41,20545.98,Delivered,0.0
PO01908,SUPP059,FACT12,PROD053,2022-11-26,2022-12-14,2022-12-14,1263,407.09,514154.67,Delivered,0.0
PO01909,SUPP080,FACT03,PROD029,2022-08-01,2022-10-24,2022-10-24,237,260.27,61683.99,Delivered,0.0
PO01910,SUPP018,FACT04,PROD023,2023-05-22,2023-06-12,2023-06-17,1910,204.15,389926.5,Delayed,5.0
PO01911,SUPP049,FACT06,PROD057,2024-07-04,2024-07-27,2024-07-27,2622,254.8,668085.6,Delivered,0.0
PO01912,SUPP065,FACT12,PROD050,2024-03-11,2024-05-27,2024-05-27,4064,324.4,1318361.6,Delivered,0.0
PO01913,SUPP054,FACT03,PROD021,2022-06-17,2022-07-19,2022-08-15,4302,148.19,637513.38,Delayed,27.0
PO01914,SUPP061,FACT10,PROD112,2024-09-21,2024-10-25,,2177,72.91,158725.07,Pending,
PO01915,SUPP008,FACT01,PROD043,2024-04-09,2024-05-10,2024-05-26,1941,106.97,207628.77,Delayed,16.0
PO01916,SUPP003,FACT01,PROD010,2024-09-22,2024-10-24,,2757,436.72,1204037.04,Cancelled,
PO01917,SUPP025,FACT09,PROD105,2024-09-13,2024-10-01,2024-10-01,1791,161.73,289658.43,Delivered,0.0
PO01918,SUPP069,FACT09,PROD076,2024-02-26,2024-03-31,,2723,570.25,1552790.75,Cancelled,
PO01919,SUPP055,FACT05,PROD030,2023-03-03,2023-03-14,,1863,55.82,103992.66,Pending,
PO01920,SUPP040,FACT09,PROD051,2024-10-12,2024-11-05,2024-11-05,4377,359.61,1574012.97,Delivered,0.0
PO01921,SUPP050,FACT11,PROD033,2024-10-30,2024-12-12,2024-12-12,209,224.75,46972.75,Delivered,0.0
PO01922,SUPP033,FACT07,PROD018,2024-02-12,2024-02-25,2024-02-25,393,336.39,132201.27,Delivered,0.0
PO01923,SUPP018,FACT09,PROD078,2024-12-17,2025-01-07,2025-01-28,254,106.74,27111.96,Delayed,21.0
PO01924,SUPP057,FACT12,PROD022,2023-12-18,2024-01-29,2024-01-29,3092,71.17,220057.64,Delivered,0.0
PO01925,SUPP016,FACT07,PROD064,2022-03-27,2022-05-12,2022-06-28,2935,504.55,1480854.25,Delivered,47.0
PO01926,SUPP080,FACT09,PROD021,2022-04-14,2022-07-07,2022-07-07,354,145.65,51560.1,Delivered,0.0
PO01927,SUPP038,FACT02,PROD001,2022-05-23,2022-06-05,2022-06-05,2767,232.22,642552.74,Delivered,0.0
PO01928,SUPP041,FACT11,PROD113,2022-07-24,2022-09-20,2022-09-20,3991,272.64,1088106.24,Delivered,0.0
PO01929,SUPP007,FACT11,PROD107,2023-10-03,2023-11-04,2023-12-06,449,115.65,51926.85,Delivered,32.0
PO01930,SUPP078,FACT08,PROD116,2024-11-27,2024-12-08,2025-02-05,3570,589.29,2103765.3,Delayed,59.0
PO01931,SUPP053,FACT07,PROD015,2024-12-11,2025-01-29,2025-01-29,1035,53.52,55393.2,Delivered,0.0
PO01932,SUPP063,FACT06,PROD036,2022-01-01,2022-01-19,2022-01-19,1855,799.1,1482330.5,Delivered,0.0
PO01933,SUPP032,FACT05,PROD047,2022-01-11,2022-02-01,2022-02-01,2146,117.47,252090.62,Delivered,0.0
PO01934,SUPP038,FACT04,PROD054,2024-01-17,2024-01-30,2024-03-16,4351,404.85,1761502.35,Delivered,46.0
